core_0_pkg core_0_ram core_6_pkg core_6_ram nvd_0 nvd_1
17.597205 1.104998 25.340524 1.110980 16.832000 16.543000
17.387234 1.102705 25.309959 1.104261 16.929000 16.543000
17.406228 1.104970 25.357573 1.101857 16.929000 16.447000
17.472215 1.104958 25.340649 1.104012 16.929000 16.543000
17.257987 1.100523 25.272904 1.104399 17.025000 16.446000
17.322127 1.100425 25.363689 1.106284 17.025000 16.447000
17.231903 1.107208 25.327942 1.104156 17.025000 16.543000
17.482779 1.109432 25.271353 1.103603 16.929000 16.543000
17.602825 1.107137 25.329893 1.108754 16.929000 16.446000
17.467401 1.109372 25.302274 1.110684 16.929000 16.447000
17.212146 1.111604 25.271526 1.103883 16.929000 16.447000
17.513308 1.107149 25.320387 1.110841 16.929000 16.638000
17.619263 1.102781 25.280442 1.108427 16.929000 16.543000
17.491480 1.107191 25.329612 1.106519 16.929000 16.443000
17.555947 1.107241 25.345792 1.107455 17.025000 16.543000
17.554539 1.102680 25.404125 1.099781 17.025000 16.543000
17.430999 1.113938 26.475843 1.103806 17.025000 16.539000
17.439305 1.107072 26.468210 1.104265 16.929000 16.539000
17.604675 1.102749 26.418946 1.104885 17.025000 16.638000
17.564342 1.109383 26.456707 1.107064 16.832000 16.543000
17.566332 1.107246 26.473282 1.102180 17.025000 16.447000
17.372121 1.107110 26.413988 1.095239 16.929000 16.542000
17.633198 1.109443 26.478928 1.100501 16.929000 16.634000
17.294908 1.098212 26.382080 1.103980 16.929000 16.443000
17.602074 1.107218 25.301173 1.104624 17.025000 16.543000
17.454428 1.107081 25.379681 1.107081 16.832000 16.634000
17.594691 1.102779 25.354063 1.104427 17.025000 16.543000
17.515092 1.102700 25.298963 1.104318 16.929000 16.351000
17.627315 1.107235 25.337644 1.104397 17.121000 16.447000
17.498112 1.104967 25.286470 1.102160 16.929000 16.542000
17.632338 1.111670 25.326965 1.101935 16.929000 16.542000
17.235316 1.100505 25.603085 1.102428 16.832000 16.447000
17.551437 1.104942 27.744207 1.102103 16.929000 16.443000
17.430246 1.104939 27.801541 1.102498 16.929000 16.443000
17.418605 1.100523 27.780385 1.095671 16.832000 16.634000
17.285527 1.098266 27.762101 1.104370 16.929000 16.446000
17.577087 1.107237 27.806906 1.104216 16.832000 16.443000
17.509886 1.104919 27.807205 1.105163 16.929000 16.542000
17.327399 1.104939 27.767590 1.103688 16.929000 16.447000
17.352449 1.116104 27.532390 1.100571 16.929000 16.638000
17.574366 1.102749 25.344663 1.106319 16.929000 16.638000
17.499447 1.100477 25.298552 1.104414 16.929000 16.542000
17.376047 1.098225 25.363363 1.106556 16.834000 16.638000
17.376614 1.102735 25.365042 1.103864 16.929000 16.638000
17.620463 1.109439 25.302425 1.101992 17.025000 16.638000
17.314703 1.098131 25.384675 1.104601 16.929000 16.638000
17.433594 1.098312 25.292529 1.097550 16.929000 16.542000
17.442910 1.113850 25.350271 1.106739 17.025000 16.638000
17.627005 1.111598 25.336385 1.104549 16.929000 16.638000
17.477980 1.104987 25.286346 1.104865 16.929000 16.542000
17.422463 1.104985 25.344340 1.101811 16.929000 16.638000
17.490865 1.098231 25.349775 1.105708 16.929000 16.634000
17.582453 1.098293 25.299008 1.104061 16.929000 16.542000
17.471517 1.102534 25.353071 1.101497 16.929000 16.638000
17.527894 1.107207 25.361111 1.101988 16.929000 16.543000
17.531952 1.113892 25.451355 1.104279 16.929000 16.638000
17.608361 1.107130 26.540835 1.103559 16.929000 16.443000
17.529114 1.111633 26.524872 1.101440 16.832000 16.542000
17.580442 1.109419 26.465039 1.101881 16.832000 16.542000
17.518772 1.102709 26.529192 1.106432 16.929000 16.542000
17.577643 1.107195 26.465878 1.100298 16.929000 16.542000
17.509552 1.104950 26.508850 1.106201 16.832000 16.543000
17.605511 1.102713 26.505251 1.102317 16.833000 16.543000
17.477443 1.102750 26.348428 1.102476 16.929000 16.543000
17.243809 1.096072 25.372548 1.106600 16.929000 16.447000
17.316559 1.095978 25.378387 1.106232 16.929000 16.542000
17.558082 1.102784 25.327163 1.102631 16.832000 16.543000
17.543067 1.107076 25.365778 1.102316 16.832000 16.638000
17.593503 1.096082 25.370391 1.104597 16.929000 16.447000
17.472382 1.102738 25.311664 1.101883 16.929000 16.447000
17.596591 1.102678 25.356202 1.106493 16.929000 16.446000
17.512390 1.107147 25.636871 1.106781 17.025000 16.447000
17.207554 1.100497 27.775294 1.101992 16.929000 16.447000
17.439205 1.102339 27.785612 1.102949 16.929000 16.351000
17.954313 1.113749 25.721992 1.086681 36.711000 16.542000
23.870758 1.042287 18.745847 1.093561 49.672000 16.539000
25.065087 1.042286 18.789645 1.100819 49.672000 16.539000
28.340262 1.029717 18.743331 1.099659 48.428000 16.538000
24.149119 1.061476 21.747760 1.090711 48.905000 16.539000
17.318120 1.092808 25.613948 1.070927 48.715000 16.539000
17.337359 1.100030 25.482238 1.075677 139.534000 16.525000
21.175005 1.078736 21.042868 1.086762 60.377000 16.538000
22.417551 1.084191 20.491802 1.047414 136.134000 16.429000
23.864161 1.104564 18.850103 1.077251 138.832000 16.429000
24.315619 1.089787 19.348436 1.048710 135.561000 16.429000
28.498816 1.100202 18.861432 1.082380 136.226000 16.525000
23.865381 1.086066 19.329775 1.052253 135.657000 16.525000
25.105289 1.097955 18.899036 1.071923 135.560000 16.620000
24.166583 1.097266 19.287845 1.051155 137.754000 16.429000
24.050525 1.102862 18.888150 1.074602 135.369000 16.620000
24.416449 1.096093 19.283362 1.058465 139.155000 16.525000
23.866961 1.102511 18.916053 1.073702 131.651000 16.620000
22.899597 1.096802 19.265625 1.048859 139.976000 16.428000
23.945613 1.104549 18.915024 1.071315 128.600000 16.433000
22.874649 1.096442 19.281579 1.052588 141.310000 16.429000
24.143471 1.109033 18.862466 1.068933 125.098000 16.528000
22.658904 1.103795 19.266618 1.066105 142.644000 16.524000
23.862204 1.107093 18.876548 1.065375 120.770000 16.528000
25.039534 1.097525 19.246916 1.069755 142.357000 16.429000
24.212174 1.104536 18.911909 1.059400 113.256000 16.433000
22.871124 1.109179 19.226545 1.075793 141.406000 16.525000
24.179322 1.102352 18.954373 1.063380 107.914000 16.433000
25.534503 1.095740 19.201665 1.074958 139.502000 16.429000
23.882607 1.104623 18.908354 1.059701 110.299000 16.624000
22.774491 1.100392 19.201773 1.077382 137.824000 16.620000
23.860258 1.107102 18.861531 1.060165 125.320000 16.428000
22.841218 1.096296 19.199705 1.077436 131.399000 16.524000
23.814696 1.102330 18.922267 1.051059 125.957000 16.429000
22.991635 1.097534 19.184308 1.083954 134.354000 16.429000
23.994342 1.107028 18.963856 1.053376 129.075000 16.429000
23.093080 1.098530 19.221723 1.075216 139.980000 16.333000
23.923807 1.111404 18.921666 1.053142 129.933000 16.429000
23.311727 1.106919 19.201221 1.087634 143.636000 16.525000
23.159384 1.098690 18.936512 1.047905 130.792000 16.525000
23.610647 1.104613 19.008488 1.086182 143.218000 16.429000
23.041971 1.102758 19.138783 1.057436 131.744000 16.429000
25.728607 1.104567 18.840600 1.080003 141.596000 16.424000
22.598154 1.109485 19.247785 1.054672 134.032000 16.429000
24.163122 1.102360 18.815841 1.078953 144.806000 16.524000
22.633866 1.100950 19.288932 1.041349 136.416000 16.429000
24.518513 1.102644 18.859937 1.082410 144.425000 16.429000
22.948943 1.095812 19.257612 1.049029 140.642000 16.525000
25.463888 1.102646 18.884481 1.072647 142.806000 16.524000
23.449167 1.102375 19.288687 1.058125 136.133000 16.525000
25.421234 1.095625 18.886121 1.083295 140.805000 16.524000
23.565480 1.101728 19.320858 1.049910 136.706000 16.429000
23.944096 1.102498 18.842807 1.078572 137.084000 16.524000
22.936859 1.100237 19.311170 1.047473 136.801000 16.428000
24.017073 1.104689 18.905317 1.073896 137.084000 16.620000
22.531818 1.095234 19.250174 1.052968 138.040000 16.429000
24.101948 1.103045 18.896787 1.071947 135.525000 16.429000
22.762286 1.109141 19.265065 1.059734 137.526000 16.524000
24.126637 1.102435 18.912534 1.072527 131.746000 16.429000
22.672870 1.102218 19.295628 1.063095 140.930000 16.429000
24.609513 1.099507 18.879948 1.071980 129.553000 16.429000
24.486517 1.100335 19.294318 1.066186 144.046000 16.525000
24.930997 1.100684 18.884085 1.063269 125.670000 16.429000
25.046147 1.102434 19.301770 1.065997 143.759000 16.525000
23.820049 1.106825 18.933272 1.065015 120.832000 16.429000
24.901492 1.097406 19.231025 1.061853 143.284000 16.429000
23.939196 1.104525 18.934700 1.067446 113.446000 16.529000
22.993927 1.104187 19.229492 1.072174 142.454000 16.429000
24.031917 1.102352 18.944321 1.067897 108.677000 16.524000
23.058259 1.102304 19.332918 1.076943 139.503000 16.716000
25.305032 1.104351 19.557416 1.051127 110.109000 16.524000
22.871353 1.104350 19.925056 1.074413 137.121000 16.429000
24.213608 1.102705 19.535421 1.057660 114.018000 16.524000
22.740541 1.097521 19.883489 1.069354 132.068000 16.525000
24.322115 1.109210 19.568213 1.053788 122.999000 16.524000
22.809437 1.091128 19.827726 1.075198 134.967000 16.525000
23.934843 1.106843 19.568601 1.057829 129.743000 16.524000
23.051730 1.102911 19.754715 1.072762 140.396000 16.524000
23.818545 1.108169 18.952827 1.050120 130.315000 16.429000
23.369502 1.097610 19.202654 1.084519 143.952000 16.429000
23.378216 1.104671 18.893459 1.050868 131.460000 16.429000
24.586344 1.095559 18.992527 1.088632 144.619000 16.524000
23.593512 1.097988 19.066635 1.051721 132.698000 16.429000
23.801408 1.102283 18.874151 1.082387 142.330000 16.525000
22.553660 1.104345 19.250453 1.053438 134.796000 16.428000
24.374492 1.099945 18.811440 1.083862 145.570000 16.429000
22.912002 1.102454 19.285678 1.054237 137.085000 16.429000
24.632535 1.098101 18.815029 1.078722 145.093000 16.333000
22.858048 1.102044 19.345221 1.055078 140.832000 16.429000
24.159569 1.101996 18.843741 1.082038 142.615000 16.429000
23.379435 1.094533 19.299062 1.058247 136.897000 16.525000
23.949092 1.104381 18.887640 1.080882 140.995000 16.524000
23.423324 1.108885 19.286430 1.056974 137.813000 16.429000
24.192640 1.095640 18.824273 1.075651 136.486000 16.429000
22.815033 1.104370 19.265930 1.048553 137.850000 16.429000
23.983154 1.106812 18.838470 1.070312 136.131000 16.429000
24.154722 1.093456 19.277109 1.061748 137.663000 16.424000
27.691403 1.099836 18.886884 1.073896 135.818000 16.429000
24.293655 1.100226 19.229435 1.052467 139.405000 16.429000
23.832958 1.102156 18.862806 1.067945 134.225000 16.429000
24.314808 1.104636 19.212981 1.061027 140.139000 16.524000
23.842920 1.104290 18.868658 1.068248 129.362000 16.429000
23.029051 1.097643 19.223158 1.067065 142.999000 16.333000
24.601231 1.106986 18.842784 1.070090 127.171000 16.429000
24.905585 1.104570 19.255628 1.065997 144.046000 16.424000
23.870897 1.100741 18.888221 1.059389 122.524000 16.429000
22.775391 1.104919 19.192963 1.059113 143.665000 16.524000
24.195752 1.104643 18.907677 1.063230 116.168000 16.524000
22.693908 1.102757 19.227189 1.069737 141.760000 16.620000
24.288330 1.104553 18.882965 1.063202 109.251000 16.524000
22.416718 1.104797 19.272430 1.070984 140.074000 16.525000
23.937408 1.106750 18.917450 1.060059 110.585000 16.525000
22.708480 1.100348 19.154046 1.072791 138.265000 16.620000
23.859915 1.091681 18.891623 1.060218 116.095000 16.525000
23.040631 1.101878 19.134024 1.078045 132.616000 16.429000
23.921367 1.111525 18.910943 1.059246 124.144000 16.524000
23.238871 1.099971 19.210914 1.080318 135.825000 16.429000
23.737210 1.106928 18.892424 1.051108 130.098000 16.524000
24.095213 1.102074 19.177534 1.078028 143.217000 16.524000
23.743578 1.105357 18.925508 1.044102 132.004000 16.524000
23.182531 1.102324 19.121410 1.078218 143.598000 16.429000
23.311233 1.099839 18.942702 1.056165 132.600000 16.524000
23.623380 1.102405 18.966491 1.083364 144.265000 16.424000
23.542189 1.107314 19.091386 1.054881 134.005000 16.524000
23.946034 1.101961 18.852894 1.077884 142.238000 16.424000
22.546932 1.099978 19.217942 1.040374 135.530000 16.429000
24.111381 1.104621 18.852866 1.083472 146.428000 16.429000
22.587633 1.101434 19.279456 1.047235 138.108000 16.524000
25.260982 1.101375 18.829615 1.066798 135.119000 16.429000
22.433791 1.102389 19.394814 1.047823 130.766000 16.620000
25.025940 1.103760 18.806641 1.086609 92.529000 16.524000
27.972438 1.103945 18.803016 1.081576 90.717000 16.524000
27.859614 1.099428 18.822608 1.083895 94.231000 16.620000
27.941559 1.101624 18.927979 1.092834 90.715000 16.528000
28.180629 1.099337 19.393349 1.085787 94.916000 16.529000
28.179051 1.106016 19.418113 1.086057 91.289000 16.528000
28.028794 1.101661 19.424799 1.085517 95.106000 16.524000
27.895081 1.108154 19.393219 1.082001 92.721000 16.620000
28.001434 1.108307 19.425385 1.085541 95.663000 16.528000
27.713648 1.105868 19.373757 1.086214 94.057000 16.429000
28.098633 1.097198 19.420837 1.085754 95.091000 16.528000
26.406545 1.091633 19.765049 1.071890 143.884000 16.620000
26.515901 1.094077 18.900393 1.046924 130.862000 16.620000
27.257598 1.095764 19.137308 1.076417 143.000000 16.620000
23.575647 1.100582 18.903429 1.051262 131.242000 16.620000
23.714692 1.102693 19.006664 1.074893 141.571000 16.429000
23.664191 1.099510 19.087220 1.052205 131.649000 16.429000
23.537179 1.100156 18.930756 1.081968 141.475000 16.524000
23.216117 1.097273 19.166678 1.048838 133.366000 16.429000
23.817695 1.098552 18.875343 1.083080 142.712000 16.429000
23.283887 1.098038 19.293984 1.049115 134.511000 16.428000
23.888763 1.104553 18.895081 1.071625 146.237000 16.429000
22.719390 1.096684 19.293626 1.055363 136.296000 16.429000
24.270831 1.106753 18.825386 1.082217 148.046000 16.429000
23.031173 1.105467 19.289329 1.049711 139.854000 16.429000
24.076879 1.097966 18.867080 1.077794 145.188000 16.524000
22.764984 1.104706 19.249756 1.058075 138.521000 16.429000
24.131836 1.100220 18.869324 1.081848 144.998000 16.524000
22.693314 1.106443 19.219993 1.058897 136.108000 16.429000
24.198186 1.104649 18.855117 1.083958 144.140000 16.429000
22.614486 1.101870 19.297188 1.056826 136.297000 16.524000
24.035095 1.106812 18.819946 1.078766 141.282000 16.429000
23.166534 1.106842 19.270813 1.050476 137.821000 16.333000
24.961553 1.102886 18.868688 1.072887 137.691000 16.429000
24.192049 1.100331 19.245047 1.045461 137.252000 16.524000
24.131218 1.102454 18.887778 1.078620 138.071000 16.429000
23.121260 1.102227 19.264472 1.058801 138.653000 16.429000
23.776659 1.102389 18.837654 1.073641 138.044000 16.524000
24.028717 1.104614 19.269531 1.060760 138.108000 16.429000
24.908693 1.091357 18.855954 1.074327 136.772000 16.519000
25.161714 1.102441 19.249671 1.063867 138.808000 16.424000
27.840636 1.100416 18.861341 1.071210 136.069000 16.524000
24.524602 1.095533 19.266476 1.057722 139.320000 16.424000
23.843985 1.100013 18.890097 1.075843 133.530000 16.429000
24.131625 1.105793 19.207297 1.055562 140.428000 16.524000
24.005005 1.102844 18.852509 1.069763 131.434000 16.524000
22.873245 1.102424 19.234887 1.074469 140.522000 16.429000
24.168490 1.105057 18.829365 1.065628 129.744000 16.429000
24.579788 1.098094 19.228444 1.068371 144.332000 16.524000
23.932996 1.098127 18.854932 1.072828 126.505000 16.524000
24.876071 1.104638 19.233863 1.066247 142.521000 16.620000
23.949127 1.100067 18.853943 1.072906 124.241000 16.429000
22.747223 1.106812 19.215149 1.069885 142.522000 16.525000
24.069354 1.105166 18.893989 1.060030 119.314000 16.429000
23.137695 1.095490 19.266083 1.065582 142.426000 16.525000
23.978171 1.100776 18.883475 1.061377 113.786000 16.524000
22.888184 1.100185 19.225204 1.074245 141.311000 16.429000
23.853584 1.102792 18.874998 1.061562 108.010000 16.429000
22.776032 1.104579 19.232742 1.068019 141.380000 16.429000
23.899802 1.104438 18.903403 1.060950 108.964000 16.429000
25.565591 1.100425 19.177062 1.077323 138.740000 16.524000
24.158157 1.096266 18.929884 1.063642 110.206000 16.429000
25.358480 1.099758 19.163406 1.066433 137.092000 16.524000
24.762611 1.102574 18.900497 1.061894 110.395000 16.524000
22.648531 1.101706 19.195586 1.074729 135.729000 16.429000
23.956603 1.106904 18.863779 1.054534 121.410000 16.429000
24.202960 1.090912 19.170679 1.073945 130.899000 16.615000
23.852118 1.106841 18.910201 1.057888 126.695000 16.429000
22.955884 1.095509 19.123205 1.078206 132.806000 16.712000
23.851183 1.109169 18.897127 1.050085 130.003000 16.620000
23.032142 1.099881 19.136921 1.072966 136.617000 16.620000
23.701197 1.111434 18.919744 1.055705 129.457000 16.716000
23.488172 1.097629 19.159539 1.081029 140.715000 16.525000
23.682379 1.111360 18.890625 1.048031 129.622000 16.716000
23.181111 1.103203 19.169173 1.078852 143.953000 16.620000
23.429389 1.101698 18.902256 1.052531 131.052000 16.620000
23.347670 1.104171 19.139468 1.084519 144.049000 16.620000
24.234095 1.104593 18.977289 1.048773 132.004000 16.524000
23.886937 1.098022 18.992863 1.074342 143.858000 16.620000
23.492837 1.104990 19.101717 1.061195 132.576000 16.429000
23.859420 1.095651 18.925849 1.079660 142.810000 16.521000
22.816906 1.106836 19.154949 1.044699 132.481000 16.429000
24.068411 1.102259 18.851377 1.084102 141.190000 16.520000
23.132858 1.104681 19.267391 1.057681 135.056000 16.525000
24.303428 1.100909 18.808040 1.081041 145.856000 16.616000
22.750720 1.098308 19.242177 1.052685 136.928000 16.429000
24.489801 1.104255 18.819876 1.077765 147.570000 16.519000
22.604462 1.099548 19.273438 1.046661 138.453000 16.429000
24.197086 1.102341 18.859731 1.082443 146.043000 16.519000
23.065458 1.102282 19.238203 1.051318 141.094000 16.429000
24.001718 1.102334 18.842650 1.080972 145.569000 16.519000
22.664262 1.102136 19.256476 1.051202 137.378000 16.429000
23.995597 1.104529 18.797323 1.074042 144.331000 16.525000
24.507263 1.096680 19.231415 1.056366 136.615000 16.424000
27.481262 1.100159 18.840759 1.080383 142.712000 16.429000
22.910492 1.106716 19.218917 1.050533 138.074000 16.428000
24.007146 1.101842 18.846511 1.076848 141.091000 16.429000
22.807938 1.102750 19.219261 1.053465 136.549000 16.429000
25.466421 1.098038 18.865468 1.079941 139.214000 16.520000
23.868000 1.104784 19.345624 1.060961 137.980000 16.429000
24.647379 1.102341 19.448026 1.067367 137.947000 16.329000
23.920668 1.100111 19.913500 1.060377 138.938000 16.429000
24.076217 1.103163 19.481282 1.072584 138.329000 16.525000
23.010970 1.104425 19.851504 1.056604 138.903000 16.525000
24.125310 1.097752 19.485552 1.073338 137.092000 16.524000
22.912964 1.095424 19.843579 1.055690 138.842000 16.524000
23.914712 1.106881 19.496921 1.064523 135.817000 16.524000
22.774614 1.104385 19.822782 1.070389 139.760000 16.520000
24.056581 1.102860 18.840748 1.066238 134.199000 16.429000
22.787172 1.097761 19.227628 1.071852 142.998000 16.521000
24.061812 1.102552 18.890424 1.069776 131.052000 16.524000
22.695801 1.104401 19.193207 1.065430 142.333000 16.716000
24.111203 1.100383 18.893103 1.066142 129.433000 16.525000
22.771440 1.104420 19.188834 1.073811 143.473000 16.525000
24.447913 1.104264 18.890889 1.064712 127.554000 16.525000
22.632387 1.099936 19.302702 1.073844 143.475000 16.525000
24.064763 1.104130 18.845077 1.052250 123.287000 16.525000
23.080762 1.092606 19.197394 1.076920 142.904000 16.524000
24.113637 1.102252 18.876126 1.063188 119.506000 16.429000
22.675157 1.098168 19.163795 1.063165 141.855000 16.429000
24.110923 1.106818 18.891440 1.060126 113.594000 16.525000
22.706665 1.098145 19.149811 1.070953 140.809000 16.429000
25.931415 1.095934 18.897458 1.057146 110.085000 16.429000
25.933624 1.104379 19.193464 1.068552 140.903000 16.620000
24.476258 1.100292 18.855444 1.053813 109.918000 16.429000
22.518117 1.104507 19.173224 1.071915 139.313000 16.429000
24.476112 1.102554 18.906362 1.052139 111.136000 16.525000
25.980063 1.100191 19.157265 1.074435 137.693000 16.620000
24.965526 1.093717 18.918969 1.062711 120.457000 16.429000
22.659027 1.102539 19.210449 1.072205 134.396000 16.429000
23.877177 1.109129 18.892978 1.050076 123.985000 16.429000
25.852593 1.098918 19.312427 1.061535 134.040000 16.620000
24.109957 1.108963 18.868947 1.064346 96.253000 16.525000
23.928925 1.103912 18.821442 1.089691 89.597000 16.528000
27.831563 1.103917 18.843642 1.085484 93.375000 16.525000
27.951640 1.108377 18.795255 1.077828 91.672000 16.620000
28.238159 1.104126 18.836090 1.083801 93.963000 16.524000
28.115291 1.103884 18.837806 1.086397 91.671000 16.429000
28.227203 1.106262 18.843536 1.081573 94.232000 16.429000
19.104315 1.099227 23.034917 1.088486 90.167000 16.433000
17.689508 1.099407 26.744286 1.088420 96.254000 16.525000
17.450723 1.101689 28.840891 1.081395 94.629000 16.525000
17.463977 1.101739 28.879999 1.084832 95.775000 16.524000
17.719702 1.099117 28.916909 1.083583 93.575000 16.524000
17.711080 1.105409 27.569495 1.046880 140.179000 16.620000
17.500790 1.099592 29.014264 1.057020 109.419000 16.524000
17.503643 1.101019 27.602878 1.067024 138.619000 16.429000
17.503767 1.106421 28.917715 1.056311 110.182000 16.520000
17.696578 1.098517 26.740975 1.069892 137.705000 16.525000
17.510764 1.104305 25.495687 1.058773 123.163000 16.525000
17.550281 1.098520 26.833375 1.073586 134.425000 16.429000
17.742620 1.109408 25.294362 1.058626 123.927000 16.429000
17.642385 1.104366 27.066542 1.070461 132.044000 16.524000
17.218777 1.091568 25.067825 1.051010 127.361000 16.620000
17.618375 1.093185 27.270645 1.069443 133.758000 16.620000
17.581818 1.107208 24.963257 1.058472 129.908000 16.525000
17.600321 1.095341 27.434161 1.062230 136.968000 16.521000
17.655240 1.104934 24.776722 1.055924 129.456000 16.524000
17.655509 1.104669 27.750305 1.074059 141.953000 16.425000
17.590968 1.098020 24.412885 1.050566 130.764000 16.525000
17.261959 1.092832 28.014135 1.067442 143.954000 16.425000
23.358519 1.106004 18.351017 1.049337 132.100000 16.525000
23.981289 1.104596 18.413654 1.075143 142.619000 16.520000
23.075645 1.101758 18.374588 1.037583 131.337000 16.525000
24.165253 1.104301 18.262077 1.077261 141.474000 16.525000
22.840593 1.099515 18.500971 1.049071 133.054000 16.429000
24.454902 1.104366 18.190164 1.068599 146.523000 16.520000
22.548778 1.101802 18.584946 1.043302 134.865000 16.429000
24.382983 1.104444 18.149205 1.068036 147.283000 16.712000
23.141878 1.100961 18.592892 1.038521 135.438000 16.620000
24.071758 1.106733 18.185531 1.065718 146.807000 16.429000
22.502454 1.098914 18.601003 1.042975 137.152000 16.525000
24.066241 1.104433 18.194861 1.067446 145.853000 16.616000
22.942826 1.096564 18.547993 1.047553 140.616000 16.525000
23.824921 1.099945 18.195099 1.075256 146.141000 16.524000
22.615481 1.106375 18.586308 1.053764 137.820000 16.620000
25.398834 1.103742 18.171788 1.067792 144.617000 16.520000
23.802214 1.101024 18.577913 1.056622 136.681000 16.429000
24.072357 1.106415 18.127838 1.071320 143.854000 16.616000
22.679395 1.103623 18.577409 1.044875 138.425000 16.429000
24.310060 1.099995 18.167482 1.069508 142.140000 16.716000
22.570188 1.104165 18.595058 1.049630 138.081000 16.429000
24.062614 1.105872 18.129503 1.061164 138.995000 16.525000
22.731994 1.097142 18.558637 1.049107 139.027000 16.524000
24.472455 1.106596 18.183344 1.068296 138.642000 16.429000
22.955337 1.101678 18.568553 1.055536 138.139000 16.429000
24.089858 1.102033 18.180485 1.071088 139.128000 16.525000
22.900299 1.105948 18.530125 1.050193 138.522000 16.429000
24.408783 1.104095 18.194458 1.060699 138.167000 16.429000
22.895889 1.103535 18.549864 1.055866 140.999000 16.429000
