5.584306,5.571721,5.527896,5.572606,5.576696,5.588063,5.581148,5.729480,5.579083,5.571930
5.871210,5.579125,5.531267,5.765323,5.582993,5.726493,5.555926,5.579847,5.614763,5.578708
5.576729,5.864296,5.530575,5.689495,5.754909,5.578927,5.571126,5.570819,5.750777,5.570703
5.755046,5.570467,5.528584,5.857823,5.622411,5.874096,5.544303,5.759853,5.662986,5.629248
5.585134,5.576723,5.560987,5.575300,5.761226,5.877544,5.550656,5.833256,5.578007,5.573058
5.576894,5.834228,5.560955,5.808947,5.572269,5.576749,5.535700,5.569933,5.567677,5.566997
5.580909,5.567756,5.769907,5.862508,5.578616,5.580956,5.530625,5.574704,5.638040,5.570773
5.602205,5.575913,5.557448,5.578920,5.582321,5.590427,5.536123,5.590718,5.696168,5.707945
5.871420,5.569275,5.539122,5.818520,5.577464,5.589593,5.537182,5.871447,5.568701,5.832042
5.578743,5.572789,5.731067,5.712479,5.867350,5.876782,5.534820,5.613022,5.852901,5.698290
5.588076,5.810572,5.544488,13.981935,5.585229,5.588649,5.544048,5.578273,5.579284,5.575895
5.758119,5.603468,5.579002,5.621787,5.576056,5.723512,5.533195,5.570456,5.825081,5.862019
5.582602,5.688368,5.701335,5.723397,5.575891,5.582045,5.534640,5.818812,5.575000,5.569314
5.585325,5.610523,5.734811,5.816875,5.582239,5.781606,5.541371,5.579985,5.577586,5.576291
5.608443,5.573129,5.539480,5.571065,5.590420,5.577240,5.535498,5.574025,5.829356,5.701716
5.584409,5.685674,5.538788,5.567837,5.575839,5.615028,5.530848,5.664815,5.709892,5.571473
5.588126,5.588995,5.611891,5.607965,5.660349,5.588453,5.540331,5.726758,5.825833,5.575667
5.577573,5.571244,5.547762,5.573601,5.678217,5.575594,5.547238,5.629025,5.571208,5.863863
5.667455,5.569568,5.692055,5.568875,5.576509,5.584678,5.531941,5.576559,5.576864,5.585604
5.588033,5.574985,5.545541,5.578305,5.847160,5.585900,5.544405,5.871648,5.844223,5.574667
5.803854,5.862222,5.538087,5.867467,5.572559,5.578715,5.529534,5.570614,5.718527,5.568613
5.582190,5.570191,5.537704,5.568670,5.574955,5.780773,5.545850,5.733979,5.578478,5.808479
5.595294,5.579049,5.769835,5.698447,5.598068,5.589573,5.540495,5.580066,5.805364,5.576624
5.576745,5.570348,5.541680,5.571246,5.573280,5.615469,5.533699,5.662293,5.565848,5.644447
5.584377,5.574173,5.539260,5.601097,5.581563,5.583233,5.530389,5.574371,5.844688,5.568211
5.588181,5.576197,5.742831,5.864341,5.881964,5.586919,5.536515,5.843433,5.577747,5.759501
5.574792,5.790278,5.805238,5.571333,5.573901,5.576030,5.534841,5.707590,5.569426,5.832725
5.583372,5.565918,5.541917,5.657728,5.834894,5.581360,5.531475,5.573895,5.576951,5.568985
5.585088,5.576841,5.546061,5.695452,5.725829,5.587990,5.538540,5.871994,5.576998,5.863706
5.574426,5.594082,5.538262,5.826703,5.815944,5.661845,5.535374,5.570451,5.568066,5.568956
5.584374,5.568196,5.540149,5.574153,5.576268,5.755179,5.530494,5.621066,5.579655,5.568544
5.650310,5.577343,5.683675,5.574894,5.582474,5.814575,5.538459,5.580559,5.579305,5.578010
5.574147,5.570372,5.803062,5.569064,5.575481,5.880915,5.535327,5.570930,5.842894,5.567936
5.587559,5.566178,5.719629,5.725691,5.577100,5.582135,5.536798,5.619628,5.575647,5.570982
5.688886,5.864107,5.546628,5.640652,5.581631,5.587680,5.538215,5.715322,5.664899,5.611660
5.575730,5.566172,5.782620,5.571209,5.807436,5.577421,5.536059,5.871667,5.660224,5.569714
5.582369,5.570672,5.543188,5.571042,5.579250,5.623008,5.533940,5.865324,5.738312,5.570436
5.772736,5.593501,5.550243,5.827608,5.583542,5.706488,5.541209,5.580673,5.579187,5.575207
5.578503,5.681618,5.806412,5.571055,5.575509,5.664409,5.534839,5.596457,5.569551,5.569318
5.580648,5.569395,5.541092,5.657104,5.579395,5.582888,5.532578,5.707188,5.574992,5.571162
5.603246,5.576311,5.547259,5.579896,5.657821,5.588417,5.538845,5.582761,5.609570,5.664443
5.809952,5.570429,5.538616,5.868459,5.575936,5.578726,5.536672,5.792533,5.567585,5.568668
5.581918,5.570424,5.694795,5.589615,5.667550,5.781940,5.529509,5.573620,5.573457,5.601182
5.759877,5.577917,5.576515,5.775343,5.878943,5.586187,5.539696,5.839226,5.809065,5.745743
5.576904,5.715282,5.804661,5.869459,5.705608,5.635883,5.533300,5.571538,5.563661,5.567660
5.581148,5.573082,5.801758,5.803001,5.579388,5.583372,5.530198,5.572990,5.603827,5.568742
5.589494,5.773382,5.546823,5.718077,5.583432,5.801106,5.536117,5.593065,5.579764,5.736326
5.816054,5.571335,5.537442,5.587782,5.870847,5.810660,5.532211,5.869042,5.565821,5.569337
5.716869,5.569652,5.539390,5.569020,5.576321,5.584186,5.531590,5.591289,5.578164,5.569973
5.590324,5.746303,5.806218,5.579502,5.728687,5.617156,5.536693,5.674828,5.577944,5.577060
5.578206,5.784602,5.712721,5.673079,5.638891,5.752081,5.535957,5.572242,5.564476,5.615094
5.583618,5.658432,5.799356,5.578002,5.574556,5.678063,5.536241,5.598390,5.866259,5.571107
5.583473,5.699085,5.545022,5.854235,5.579898,5.587479,5.537596,5.579704,5.577893,5.576857
5.576715,5.569754,5.804843,5.569223,5.574002,5.717168,5.535065,5.869878,5.827909,5.860876
5.779408,5.856050,5.539523,12.056332,5.690726,5.586345,5.531432,5.573828,5.578292,5.719327
5.584220,5.578098,5.544668,16.156256,5.585670,5.879864,5.537989,5.577950,5.813119,5.613613
5.576040,5.582058,5.539278,5.802884,5.575138,5.874051,5.536038,5.826226,5.871619,5.760288
5.583946,5.716890,5.704638,5.576332,5.574011,5.585127,5.530663,5.753186,5.578325,5.570161
5.585662,5.579374,5.806948,5.604093,5.581550,5.744601,5.538039,5.873892,5.828563,5.572236
5.574660,5.865134,5.538856,5.885813,5.659969,5.809150,5.536722,5.594534,5.566120,5.705440
5.581661,5.682023,5.541449,5.873324,5.577033,5.580811,5.530604,5.573453,5.659161,5.566903
5.875332,5.576438,5.603599,5.585772,5.631809,5.588573,5.537592,5.579975,5.783567,5.579025
5.576637,5.570571,5.539523,5.579236,5.576294,5.577581,5.534182,5.770215,5.565230,5.569471
5.583584,5.570683,5.796756,5.580487,5.767452,5.737214,5.532644,5.866737,5.573106,5.813628
5.586372,5.580440,5.543267,5.587305,5.580643,5.586519,5.539637,5.600571,5.876371,5.865296
5.573157,5.726082,5.646109,5.778231,5.575029,5.576946,5.535116,5.744137,5.565763,5.568548
5.580974,5.811109,5.540697,5.577184,5.584788,5.583454,5.532269,5.577745,5.578372,5.569802
5.706667,5.572715,5.752487,5.584970,5.584030,5.636155,5.532200,5.576774,5.578287,5.864769
5.801852,5.569131,5.536559,5.574168,5.871788,5.576486,5.529943,5.568818,5.566166,5.571394
5.580930,5.855220,5.764407,5.577330,5.607224,5.874223,5.525753,5.647367,5.573893,5.746160
5.587034,5.577032,5.720094,5.584378,5.584298,5.585722,5.536408,5.579437,5.580327,5.577460
5.577718,5.641885,5.723683,5.807192,5.577681,5.576048,5.533852,5.577730,5.567303,5.596716
5.585449,5.573488,5.554596,5.787033,5.577535,5.583192,5.526690,5.579237,5.576370,5.570761
5.872715,5.746567,5.686527,5.584755,5.583177,5.676586,5.536270,5.584312,5.874771,5.574469
5.576852,5.568865,5.807105,5.611992,5.577217,5.769187,5.528624,5.801883,5.595254,5.648972
5.584095,5.734661,5.543597,5.578761,5.666894,5.583405,5.524135,5.588171,5.578463,5.712126
5.623847,5.798375,5.806371,5.878398,5.769427,5.582984,5.531434,5.594084,5.611179,5.819880
5.574066,5.795562,5.574892,5.574644,5.603296,5.574712,5.532319,5.574629,5.569665,5.569448
5.785571,5.573379,5.539976,5.729516,5.755224,5.581990,5.524021,5.834708,5.578250,5.568793
5.662016,5.578522,5.545616,5.587600,5.812371,5.589920,5.536346,5.688135,5.579455,5.578564
5.761750,5.753000,5.539034,5.877897,5.668248,5.576993,5.526030,5.579654,5.568082,5.571510
5.623496,5.856529,5.539426,5.576993,5.714155,5.783361,5.522593,5.581538,5.577304,5.567805
5.585681,5.576321,5.612769,5.834062,5.585809,5.699023,5.536216,5.585724,5.595294,5.776917
5.671314,5.733092,5.732574,5.571663,5.770518,5.614694,5.526672,5.576836,5.568838,5.569546
5.579495,5.701785,5.800500,5.828278,5.775000,5.582574,5.527611,5.581753,5.641138,5.847362
5.585835,5.573111,5.545328,5.584573,5.593899,5.665209,5.530258,5.755929,5.778922,5.575742
5.576842,5.573524,5.804181,5.690457,5.578489,5.578616,5.530914,5.575518,5.568317,5.865702
5.660138,5.572007,5.799534,5.633071,5.640975,5.754575,5.526982,5.578694,5.663125,5.571993
5.714600,5.575021,5.550202,5.582483,5.587097,5.634087,5.532831,5.584732,5.715460,5.579616
5.575948,5.777319,5.663634,5.879311,5.697362,5.576973,5.526466,5.846828,5.565925,5.790593
