core_0_pkg core_0_ram core_6_pkg core_6_ram nvd_0 nvd_1
23.406706 1.048153 19.130905 1.104061 137.848000 16.620000
24.279572 1.076141 18.899780 1.102783 141.440000 16.620000
22.824539 1.048612 19.083916 1.105863 138.326000 16.525000
24.116165 1.071455 18.814496 1.111372 140.204000 16.429000
23.770016 1.046871 19.117599 1.108272 138.516000 16.525000
24.602071 1.065717 18.785351 1.106977 137.915000 16.525000
24.041137 1.050431 19.121284 1.099716 139.660000 16.525000
24.268383 1.064523 18.767240 1.106973 138.609000 16.429000
22.868347 1.049461 19.102752 1.104300 139.661000 16.429000
24.315942 1.073279 18.822958 1.109138 137.752000 16.429000
22.911545 1.054807 19.075768 1.106443 140.327000 16.429000
24.044918 1.068462 18.804570 1.111431 135.273000 16.524000
24.252561 1.051427 18.750252 1.106571 141.186000 16.525000
24.213838 1.065089 18.777520 1.109219 133.843000 16.429000
22.809845 1.055934 19.106003 1.108638 142.203000 16.429000
24.201317 1.065711 18.822470 1.111426 132.128000 16.529000
22.884064 1.061641 19.099838 1.104305 143.596000 16.525000
24.256798 1.068091 18.828726 1.108893 129.960000 16.624000
22.887756 1.068477 19.082840 1.104152 146.084000 16.525000
24.180217 1.059945 18.807859 1.109201 128.434000 16.620000
22.845337 1.056968 19.113464 1.101798 142.613000 16.620000
25.395721 1.061506 18.797558 1.107832 126.181000 16.620000
25.538024 1.062152 19.173110 1.096575 145.761000 16.524000
24.043196 1.060560 18.810681 1.109083 121.889000 16.620000
22.966522 1.067043 19.073746 1.106471 144.617000 16.525000
25.547710 1.054637 18.809850 1.104442 118.001000 16.620000
25.621388 1.067531 19.103378 1.103053 145.132000 16.524000
28.259948 1.060958 18.768238 1.104630 116.787000 16.620000
25.343911 1.060198 19.202028 1.109210 140.204000 16.525000
28.021621 1.067498 18.775614 1.104608 96.728000 16.433000
28.068563 1.075810 18.803420 1.108830 96.062000 16.529000
28.334534 1.080719 18.794556 1.108856 95.012000 16.625000
28.033107 1.078921 18.757881 1.102084 98.066000 16.529000
28.188019 1.084686 18.798248 1.111023 98.639000 16.434000
28.038635 1.080139 18.753113 1.104401 94.656000 16.433000
28.267914 1.083160 18.802521 1.104370 95.036000 16.528000
28.082672 1.080322 18.814850 1.108734 96.827000 16.529000
27.851227 1.082703 18.772888 1.106598 95.872000 16.530000
28.032217 1.089543 18.826980 1.104313 97.971000 16.529000
28.472518 1.069557 18.819776 1.108344 114.784000 16.525000
25.870645 1.061582 19.062340 1.102323 142.929000 16.524000
28.438303 1.048106 18.803777 1.104717 119.124000 16.525000
25.782947 1.058498 19.170150 1.099849 142.808000 16.620000
28.427207 1.062657 18.777175 1.106908 117.525000 16.525000
25.297468 1.061960 19.112411 1.102242 142.871000 16.429000
24.213361 1.061064 18.824730 1.102506 114.973000 16.529000
23.041230 1.066995 19.077911 1.100045 143.252000 16.525000
24.231950 1.063520 18.814130 1.107008 112.206000 16.433000
22.893570 1.069875 19.076836 1.109059 142.941000 16.428000
24.316088 1.054639 18.823499 1.111372 110.901000 16.433000
22.936599 1.061604 19.105034 1.109150 142.110000 16.525000
24.212144 1.063917 18.785595 1.109205 110.329000 16.429000
22.926514 1.072536 19.099350 1.108669 141.342000 16.429000
