"CPU.0","RAM.0","CPU.1","RAM.1","GPU.0","GPU.1","Tiempo"
25.4366516147244,1.05032331755398,25.3705799121631,1.06848882673998,127.065531849269,129.378630414376,3728
26.6030449376102,1.05040421538044,26.9292225650346,1.06311225281432,128.043603417876,130.33998209684,3686
27.4731466798281,1.04898254888531,25.5111959439968,1.06620761899006,127.610296803653,129.802847166264,3722.5
