6.011712,5.988205,5.995109,6.003136,6.086115,6.021446,6.158020,6.354501,5.991407,6.378295
6.365320,5.972440,6.072432,5.984337,5.987701,6.000988,5.979559,5.972448,5.976785,5.992113
6.266382,5.975695,5.981629,5.993206,5.998435,6.005451,5.983263,6.043613,6.209754,6.005594
6.296617,5.992184,5.986350,6.015990,5.999726,6.013684,5.989197,6.099933,5.989924,6.277851
5.989676,5.981357,5.969086,5.982845,5.987810,6.069845,5.971428,5.968284,5.973304,6.365197
6.014373,5.991715,5.989892,6.008040,6.264233,6.027489,6.154298,5.990751,5.995505,6.013209
5.985043,5.967779,5.964846,5.981024,6.281492,5.991642,5.965392,5.963266,5.970084,6.122321
6.005955,5.978060,5.987159,5.997836,6.005830,6.202710,5.991240,5.984081,5.986263,6.003515
6.119281,5.969861,5.971420,6.062782,6.014598,5.999875,5.971554,5.974665,5.977319,6.326416
6.004505,5.975749,5.984514,5.994147,6.240718,6.004958,5.984313,6.059174,5.979536,6.301800
6.006020,5.983046,5.987437,5.999993,6.042556,6.013358,5.993832,5.984147,5.984715,6.004909
5.988476,5.962418,5.972208,5.979794,5.986050,5.995390,5.981427,6.235908,5.968719,6.147298
6.011791,6.000118,5.991498,6.007297,6.010639,6.015808,6.075410,5.991449,5.994887,6.009995
5.986773,5.962684,5.963041,5.984838,5.981956,5.991760,5.965480,6.124704,5.969702,6.125616
6.222445,6.209794,5.984367,6.133897,6.000968,6.010371,5.984087,5.985558,6.108236,6.011344
5.992516,5.973513,5.971625,5.986880,6.049137,5.997439,5.969462,5.972182,5.978633,6.252115
6.009853,5.969995,5.980347,5.991709,5.996762,6.150730,6.030647,5.975370,5.981515,5.997568
6.008187,6.093155,5.988831,6.002841,6.005161,6.015124,5.997296,5.983982,6.063150,6.000939
6.006389,5.961795,5.968797,5.983253,5.988143,6.084630,5.970402,5.968321,5.969391,5.990716
6.018801,5.990134,6.089463,6.007203,6.377312,6.020588,6.098551,6.260869,5.995690,6.015775
6.059341,5.960228,5.969092,6.174383,5.987250,5.995172,5.967546,5.966995,5.970645,5.983644
6.007341,5.972873,5.985355,6.225992,6.003489,6.009685,6.163544,5.982399,5.988571,6.000976
5.993665,5.966175,5.975455,5.989084,5.990484,5.997494,5.969910,5.969671,6.204759,5.990630
6.000728,5.968109,5.979066,5.994770,6.329113,6.002348,5.982372,5.974538,5.981199,5.998940
6.005112,5.976276,5.988519,6.001157,6.367472,6.010669,5.988505,5.985034,5.988503,6.061755
6.020942,5.955018,5.973328,5.983268,5.988829,5.992320,5.977818,5.976540,5.968368,5.986443
6.014820,5.988679,5.991861,6.010178,6.210091,6.015780,5.988794,5.993737,5.997129,6.030046
5.996602,5.957759,5.965483,5.986390,5.982299,5.989737,5.965798,5.966295,5.966178,5.982309
6.273814,6.192580,5.985759,6.000023,6.008190,6.024935,5.985788,6.239268,5.982982,6.005655
6.009843,5.965127,5.971925,5.991925,5.993011,5.996295,5.968639,5.971315,5.977196,5.995039
6.015839,5.965240,5.981196,5.996016,6.280863,6.003601,5.982547,5.978424,5.978406,5.998777
6.153127,5.994277,5.987017,6.020506,6.003194,6.012436,5.990970,5.985336,5.989290,6.022218
5.995713,5.957803,5.972971,5.984560,6.081830,5.988218,5.975461,6.092879,5.968477,6.279635
6.012944,5.980913,5.992608,6.003799,6.015205,6.022841,5.992118,5.992189,6.067387,6.009948
5.984833,5.956109,5.965675,5.979888,5.983470,5.990118,5.967227,6.267481,5.970714,6.268299
6.004974,5.975443,5.987363,5.997101,6.004923,6.006897,5.985777,5.984632,6.000769,6.250099
6.262849,5.961156,5.972862,5.995203,6.204453,6.000293,5.982190,5.970305,5.977915,5.989260
5.999969,5.963319,5.976374,6.000380,5.999774,5.998850,5.979738,6.192480,5.978469,6.156266
6.103219,5.972502,5.985846,5.999402,6.008054,6.009344,5.989899,5.989799,5.988518,6.018499
5.991894,5.959259,6.134651,5.980195,5.987472,6.178158,6.186182,5.966415,5.971450,6.250690
6.017795,5.978365,5.991819,6.010459,6.271159,6.017120,5.995843,5.992605,6.366067,6.011935
5.984876,6.260929,6.103875,6.329705,5.992545,5.990887,6.120034,5.965287,5.964308,5.988937
6.004700,5.969572,5.985920,6.002743,6.012261,6.010072,5.984917,6.042569,5.981678,6.002195
5.992059,5.955543,5.972210,6.176527,5.990638,5.997916,5.972385,5.972014,5.973472,6.010683
5.996957,6.224983,5.979053,6.224934,6.215376,6.097893,6.213779,6.229536,5.982045,6.000046
6.012259,5.971664,5.986885,6.003312,6.001168,6.012366,5.984621,5.989902,5.987897,6.002613
5.996800,5.951840,5.967549,5.988278,5.995515,5.990871,5.969950,5.971914,5.972947,5.987564
6.015344,5.979018,6.210859,6.005104,6.009742,6.015531,5.994077,6.360389,5.992774,6.014547
5.987555,5.949109,5.965495,6.000949,5.984761,5.988089,5.965429,5.967407,6.196782,5.982853
6.012674,6.050911,6.214803,6.000646,6.002954,6.009192,5.983096,5.987822,5.989621,6.004741
5.999739,5.953452,5.972164,6.341017,5.987489,6.361280,5.968776,5.975654,5.977012,6.263623
6.000726,6.202525,5.976869,6.208844,6.211525,6.002575,5.976820,5.975607,5.976123,5.997469
6.150233,5.967821,5.987391,5.996742,6.169061,6.009054,6.003373,5.986509,6.083321,6.164516
5.988955,5.951535,5.999834,6.055896,5.987252,5.994241,6.278862,5.973624,5.972696,5.985735
6.089835,5.980374,5.989235,6.003671,6.039875,6.021613,5.992473,6.350873,5.995710,6.260855
5.989783,5.947925,6.174863,6.241218,6.054450,6.130701,5.965868,5.969957,5.971035,5.985505
6.388007,5.967054,5.986238,6.009013,6.004113,6.007942,5.985785,5.989832,6.136447,6.332336
5.993973,5.959811,5.974998,5.986434,6.081811,5.997678,5.983602,6.232147,5.973133,5.990811
6.003285,5.966588,5.981429,5.995431,5.998606,6.003069,5.998638,6.028042,6.071995,5.999462
6.011415,5.971164,5.987579,6.114544,5.996939,6.010680,5.988284,5.984862,5.987690,6.147177
5.992167,5.955793,5.971794,5.980816,5.989609,5.993682,5.968992,5.969812,5.972658,5.987662
6.016496,5.978718,6.087450,6.006231,6.009193,6.015416,5.990407,5.992738,5.991560,6.010717
