"CPU.0","RAM.0","CPU.1","RAM.1","GPU.0","GPU.1","Tiempo"
17.4835919026351,1.10058358448712,25.5443969948638,1.06722078628852,131.587009006997,16.4614924817627,6716.5
17.5855886050182,1.10246466487976,25.4969524294542,1.0670152385526,131.90518226491,16.4659511577693,6715
17.8703401608465,1.10297455769087,25.941369424213,1.0647746640993,132.327606146714,16.4913575861811,6686
