0.111111,0.195556,0.233333,0.337778,0.353333,0.346667,0.335556,0.444444,0.326667,0.213333,0.357778,0.468889,0.393333,0.393333,0.493333,0.473333,0.504444,0.460000,0.502222,0.544444,0.471111,0.388889,0.551111,0.395556,0.524444,0.586667,0.600000,0.588889,0.495556,0.542222,0.595556,0.546667,0.528889,0.464444,0.626667,0.553333,0.533333,0.637778,0.622222,0.577778,0.522222,0.555556,0.555556,0.631111,0.584444,0.477778,0.606667,0.662222,0.622222,0.664444,0.631111,0.577778,0.611111,0.655556,0.666667,0.653333,0.626667,0.646667,0.693333,0.584444,0.644444,0.584444,0.637778,0.691111,0.608889,0.540000,0.693333,0.624444,0.660000,0.666667,0.693333,0.651111,0.700000,0.628889,0.555556,0.548889,0.686667,0.731111,0.697778,0.680000,0.604444,0.726667,0.740000,0.720000,0.706667,0.700000,0.764444,0.706667,0.746667,0.733333,0.760000,0.733333,0.760000,0.804444,0.791111,0.797778,0.671111,0.811111,0.673333,0.720000
0.111111,0.186667,0.157778,0.111111,0.315556,0.386667,0.311111,0.353333,0.308889,0.435556,0.462222,0.477778,0.324444,0.404444,0.471111,0.422222,0.464444,0.508889,0.484444,0.528889,0.446667,0.522222,0.535556,0.448889,0.526667,0.464444,0.533333,0.511111,0.484444,0.535556,0.544444,0.537778,0.573333,0.586667,0.491111,0.566667,0.580000,0.586667,0.562222,0.528889,0.477778,0.577778,0.580000,0.571111,0.584444,0.506667,0.622222,0.622222,0.560000,0.608889,0.631111,0.620000,0.597778,0.604444,0.557778,0.666667,0.631111,0.675556,0.588889,0.666667,0.586667,0.597778,0.693333,0.606667,0.557778,0.646667,0.631111,0.635556,0.657778,0.655556,0.533333,0.626667,0.717778,0.615556,0.702222,0.624444,0.724444,0.691111,0.688889,0.682222,0.695556,0.735556,0.595556,0.673333,0.564444,0.662222,0.717778,0.653333,0.588889,0.748889,0.684444,0.686667,0.775556,0.771111,0.706667,0.742222,0.695556,0.780000,0.708889,0.777778
0.111111,0.233333,0.182222,0.137778,0.286667,0.400000,0.377778,0.366667,0.448889,0.462222,0.368889,0.428889,0.404444,0.313333,0.420000,0.462222,0.433333,0.424444,0.464444,0.486667,0.486667,0.497778,0.444444,0.457778,0.537778,0.564444,0.520000,0.591111,0.480000,0.566667,0.504444,0.366667,0.462222,0.526667,0.502222,0.568889,0.542222,0.515556,0.593333,0.580000,0.564444,0.548889,0.628889,0.508889,0.568889,0.520000,0.620000,0.573333,0.482222,0.626667,0.580000,0.604444,0.644444,0.637778,0.575556,0.606667,0.686667,0.664444,0.671111,0.582222,0.577778,0.615556,0.608889,0.664444,0.628889,0.615556,0.664444,0.600000,0.664444,0.651111,0.644444,0.666667,0.657778,0.617778,0.637778,0.706667,0.595556,0.691111,0.677778,0.631111,0.651111,0.626667,0.611111,0.568889,0.695556,0.744444,0.742222,0.753333,0.693333,0.666667,0.580000,0.688889,0.642222,0.775556,0.626667,0.762222,0.733333,0.682222,0.793333,0.751111
0.128889,0.286667,0.231111,0.235556,0.364444,0.153333,0.335556,0.380000,0.437778,0.368889,0.333333,0.291111,0.411111,0.462222,0.497778,0.371111,0.368889,0.531111,0.517778,0.553333,0.486667,0.435556,0.446667,0.468889,0.451111,0.533333,0.562222,0.497778,0.555556,0.608889,0.502222,0.473333,0.600000,0.622222,0.591111,0.537778,0.568889,0.468889,0.608889,0.593333,0.631111,0.602222,0.593333,0.600000,0.580000,0.606667,0.653333,0.602222,0.617778,0.642222,0.537778,0.657778,0.588889,0.528889,0.617778,0.604444,0.548889,0.648889,0.608889,0.664444,0.646667,0.586667,0.651111,0.582222,0.682222,0.582222,0.640000,0.644444,0.553333,0.733333,0.720000,0.691111,0.628889,0.706667,0.673333,0.708889,0.624444,0.671111,0.704444,0.691111,0.693333,0.691111,0.644444,0.708889,0.755556,0.782222,0.702222,0.673333,0.760000,0.691111,0.744444,0.742222,0.762222,0.744444,0.726667,0.740000,0.757778,0.628889,0.715556,0.708889
0.097778,0.253333,0.295556,0.115556,0.286667,0.248889,0.413333,0.220000,0.391111,0.453333,0.388889,0.291111,0.384444,0.535556,0.488889,0.426667,0.468889,0.502222,0.560000,0.404444,0.580000,0.528889,0.486667,0.553333,0.528889,0.524444,0.528889,0.522222,0.535556,0.446667,0.471111,0.548889,0.526667,0.535556,0.568889,0.580000,0.502222,0.548889,0.488889,0.615556,0.613333,0.597778,0.537778,0.597778,0.560000,0.653333,0.611111,0.500000,0.620000,0.626667,0.624444,0.673333,0.660000,0.668889,0.631111,0.626667,0.677778,0.677778,0.671111,0.697778,0.631111,0.651111,0.504444,0.700000,0.633333,0.640000,0.664444,0.628889,0.664444,0.684444,0.631111,0.668889,0.653333,0.711111,0.715556,0.680000,0.604444,0.642222,0.655556,0.677778,0.637778,0.651111,0.740000,0.706667,0.753333,0.691111,0.662222,0.748889,0.737778,0.740000,0.675556,0.726667,0.677778,0.728889,0.717778,0.717778,0.760000,0.715556,0.746667,0.760000
0.111111,0.226667,0.168889,0.282222,0.157778,0.417778,0.131111,0.308889,0.455556,0.437778,0.428889,0.395556,0.371111,0.375556,0.380000,0.435556,0.440000,0.504444,0.420000,0.393333,0.502222,0.493333,0.500000,0.548889,0.422222,0.568889,0.457778,0.566667,0.455556,0.484444,0.515556,0.468889,0.553333,0.555556,0.553333,0.528889,0.582222,0.488889,0.597778,0.533333,0.524444,0.644444,0.562222,0.591111,0.600000,0.531111,0.620000,0.626667,0.544444,0.591111,0.682222,0.620000,0.675556,0.673333,0.571111,0.646667,0.582222,0.631111,0.660000,0.664444,0.631111,0.664444,0.675556,0.580000,0.584444,0.653333,0.640000,0.628889,0.637778,0.546667,0.684444,0.620000,0.700000,0.735556,0.673333,0.746667,0.686667,0.733333,0.671111,0.746667,0.673333,0.686667,0.742222,0.697778,0.717778,0.777778,0.633333,0.702222,0.711111,0.775556,0.666667,0.655556,0.560000,0.720000,0.762222,0.760000,0.777778,0.788889,0.513333,0.706667
0.111111,0.131111,0.260000,0.326667,0.237778,0.351111,0.266667,0.408889,0.271111,0.402222,0.313333,0.462222,0.368889,0.526667,0.393333,0.480000,0.495556,0.524444,0.471111,0.433333,0.446667,0.535556,0.528889,0.564444,0.520000,0.486667,0.593333,0.595556,0.617778,0.571111,0.566667,0.615556,0.480000,0.551111,0.513333,0.586667,0.551111,0.555556,0.582222,0.631111,0.548889,0.606667,0.615556,0.646667,0.653333,0.671111,0.533333,0.595556,0.660000,0.555556,0.646667,0.573333,0.624444,0.640000,0.588889,0.635556,0.584444,0.642222,0.677778,0.626667,0.688889,0.655556,0.655556,0.651111,0.697778,0.693333,0.728889,0.673333,0.702222,0.682222,0.668889,0.702222,0.715556,0.633333,0.728889,0.664444,0.648889,0.702222,0.666667,0.660000,0.735556,0.726667,0.724444,0.682222,0.686667,0.793333,0.673333,0.737778,0.715556,0.804444,0.746667,0.775556,0.577778,0.671111,0.702222,0.793333,0.737778,0.626667,0.840000,0.820000
0.111111,0.273333,0.111111,0.231111,0.084444,0.317778,0.351111,0.357778,0.375556,0.428889,0.420000,0.433333,0.406667,0.400000,0.308889,0.346667,0.480000,0.466667,0.517778,0.551111,0.400000,0.428889,0.528889,0.517778,0.520000,0.433333,0.475556,0.557778,0.537778,0.551111,0.597778,0.555556,0.562222,0.531111,0.557778,0.551111,0.395556,0.624444,0.591111,0.568889,0.628889,0.566667,0.573333,0.566667,0.475556,0.604444,0.591111,0.617778,0.693333,0.628889,0.542222,0.666667,0.608889,0.600000,0.644444,0.542222,0.655556,0.640000,0.691111,0.522222,0.704444,0.622222,0.671111,0.677778,0.682222,0.686667,0.644444,0.591111,0.695556,0.651111,0.606667,0.562222,0.640000,0.697778,0.642222,0.664444,0.664444,0.633333,0.722222,0.693333,0.708889,0.704444,0.608889,0.748889,0.742222,0.597778,0.751111,0.722222,0.753333,0.731111,0.688889,0.751111,0.717778,0.757778,0.711111,0.786667,0.651111,0.786667,0.704444,0.791111
0.111111,0.255556,0.326667,0.386667,0.302222,0.411111,0.360000,0.391111,0.342222,0.413333,0.308889,0.477778,0.420000,0.335556,0.457778,0.417778,0.388889,0.491111,0.508889,0.506667,0.528889,0.537778,0.555556,0.506667,0.582222,0.422222,0.577778,0.597778,0.526667,0.544444,0.626667,0.540000,0.586667,0.520000,0.455556,0.668889,0.615556,0.508889,0.642222,0.544444,0.544444,0.653333,0.575556,0.575556,0.553333,0.662222,0.562222,0.588889,0.644444,0.575556,0.626667,0.617778,0.684444,0.655556,0.671111,0.720000,0.695556,0.602222,0.713333,0.706667,0.611111,0.653333,0.620000,0.622222,0.697778,0.617778,0.671111,0.708889,0.644444,0.651111,0.573333,0.704444,0.593333,0.748889,0.555556,0.737778,0.773333,0.700000,0.680000,0.535556,0.704444,0.746667,0.660000,0.782222,0.766667,0.795556,0.717778,0.740000,0.775556,0.666667,0.700000,0.706667,0.791111,0.735556,0.808889,0.775556,0.760000,0.800000,0.808889,0.808889
0.111111,0.191111,0.168889,0.328889,0.380000,0.184444,0.397778,0.253333,0.444444,0.233333,0.471111,0.311111,0.424444,0.471111,0.371111,0.302222,0.524444,0.493333,0.406667,0.477778,0.464444,0.526667,0.426667,0.508889,0.560000,0.520000,0.542222,0.457778,0.526667,0.540000,0.593333,0.544444,0.553333,0.544444,0.560000,0.615556,0.486667,0.548889,0.555556,0.622222,0.615556,0.620000,0.480000,0.584444,0.655556,0.615556,0.595556,0.622222,0.613333,0.595556,0.644444,0.684444,0.624444,0.664444,0.633333,0.617778,0.617778,0.580000,0.640000,0.664444,0.677778,0.675556,0.697778,0.688889,0.660000,0.702222,0.528889,0.680000,0.726667,0.671111,0.642222,0.584444,0.651111,0.726667,0.637778,0.644444,0.640000,0.722222,0.706667,0.615556,0.728889,0.635556,0.684444,0.651111,0.682222,0.682222,0.646667,0.651111,0.713333,0.680000,0.735556,0.764444,0.791111,0.735556,0.753333,0.708889,0.768889,0.700000,0.791111,0.804444
