core-0-pkg core-0-ram core-6-pkg core-6-ram nvd-0 nvd-1
17.567227 1.082611 28.841752 1.104400 95.452000 16.524000
17.349277 1.068254 28.864109 1.094805 97.264000 16.525000
17.744074 1.087230 28.829054 1.091045 96.693000 16.429000
17.338161 1.078062 28.832370 1.106657 98.886000 16.429000
17.438934 1.077927 28.781183 1.102249 99.363000 16.429000
17.357639 1.076220 28.867436 1.098040 137.949000 16.420000
17.729030 1.055375 24.699300 1.104507 138.997000 16.420000
17.398899 1.068315 27.224496 1.100604 140.398000 16.515000
17.436890 1.053238 24.825031 1.105392 138.805000 16.420000
17.412445 1.063949 27.428973 1.105362 140.589000 16.420000
17.673096 1.051453 24.760742 1.083313 140.044000 16.420000
17.439157 1.064030 27.315051 1.104954 139.826000 16.420000
17.486415 1.049070 24.872906 1.105467 139.283000 16.420000
17.447218 1.072303 27.168651 1.102942 139.541000 16.420000
17.702516 1.055804 24.921973 1.100847 140.520000 16.515000
17.597562 1.068799 27.062916 1.102796 139.921000 16.420000
17.559167 1.055434 25.762039 1.100904 140.139000 16.515000
17.470155 1.059539 25.515638 1.105225 138.422000 16.515000
17.777980 1.057101 24.585878 1.102968 139.283000 16.516000
17.448316 1.063986 25.464834 1.107322 137.089000 16.612000
17.534056 1.058304 24.599387 1.102890 141.664000 16.515000
17.427904 1.058541 24.893815 1.104928 138.423000 16.515000
17.828039 1.063143 23.564622 1.098940 141.283000 16.420000
17.565439 1.070714 26.691177 1.100529 136.708000 16.515000
17.476528 1.055998 26.130044 1.100950 141.284000 16.515000
17.364868 1.059448 25.464172 1.102814 135.947000 16.611000
17.704880 1.064416 24.665227 1.105187 142.427000 16.515000
17.550330 1.063097 25.520275 1.100634 135.308000 16.611000
17.644554 1.065596 24.613742 1.096937 142.236000 16.420000
17.592064 1.064677 25.515361 1.107372 134.163000 16.525000
17.651341 1.062807 24.677112 1.101076 143.190000 16.420000
17.459547 1.059882 25.463745 1.104743 131.911000 16.712000
17.655529 1.063895 24.664598 1.105551 144.332000 16.420000
17.579001 1.050136 26.744461 1.105098 130.958000 16.516000
17.823192 1.060869 26.831515 1.105517 145.474000 16.420000
17.616934 1.059841 27.781963 1.098689 130.100000 16.420000
17.720368 1.072039 26.830550 1.096544 144.142000 16.420000
17.384991 1.059744 27.680546 1.098075 127.814000 16.611000
17.711199 1.065075 27.029299 1.105510 145.447000 16.420000
17.441241 1.061181 27.518275 1.098443 126.767000 16.706000
17.481741 1.066875 26.145037 1.103252 145.637000 16.420000
17.504038 1.051197 26.029460 1.109395 125.811000 16.425000
17.698314 1.054984 25.855323 1.098960 145.733000 16.420000
17.458780 1.052098 26.012036 1.107274 122.667000 16.521000
17.632113 1.062426 25.967309 1.099047 144.332000 16.325000
17.425960 1.053738 26.068854 1.105497 120.403000 16.425000
17.343782 1.067124 26.023104 1.102951 144.522000 16.420000
17.562750 1.054399 26.048543 1.102923 118.783000 16.521000
17.412402 1.056406 26.044309 1.094308 143.665000 16.515000
17.411756 1.050208 25.986576 1.109656 116.781000 16.521000
17.400273 1.068011 26.153342 1.103441 143.093000 16.420000
17.434941 1.048601 25.780320 1.100573 113.117000 16.521000
17.811569 1.068671 26.240972 1.094550 142.999000 16.420000
17.444968 1.055278 25.866348 1.102733 110.924000 16.329000
17.407685 1.071427 26.248381 1.092178 143.189000 16.420000
17.476110 1.050310 25.783982 1.109484 110.733000 16.420000
17.435216 1.066989 26.311511 1.094240 141.760000 16.420000
17.484685 1.059923 25.755631 1.105273 111.230000 16.516000
17.458923 1.061356 26.439358 1.091660 141.379000 16.420000
17.461945 1.053527 25.693499 1.105042 112.070000 16.521000
17.685942 1.079043 26.502332 1.098940 141.381000 16.420000
17.499321 1.049998 25.558086 1.105175 112.736000 16.420000
17.494977 1.068564 26.525728 1.092612 140.811000 16.420000
17.619758 1.054491 25.453197 1.101000 113.593000 16.521000
17.504424 1.072739 26.633966 1.098831 140.430000 16.420000
17.571805 1.051557 25.481354 1.105360 114.166000 16.425000
17.574677 1.072357 26.680908 1.098633 139.384000 16.515000
17.622624 1.051790 25.392476 1.107455 119.191000 16.420000
17.484766 1.069884 26.750876 1.091886 138.336000 16.420000
17.461161 1.048221 25.271866 1.101170 125.716000 16.515000
17.609830 1.071701 26.825888 1.098007 137.383000 16.420000
17.479641 1.059293 25.173994 1.104948 123.260000 16.515000
17.449624 1.064198 27.876644 1.101490 135.862000 16.420000
17.561014 1.053532 25.501628 1.107121 124.858000 16.515000
17.670593 1.067963 24.647095 1.101166 132.205000 16.420000
17.526549 1.059464 25.492685 1.111557 127.145000 16.515000
17.584627 1.066574 24.714824 1.096390 134.838000 16.420000
17.469465 1.052283 25.430145 1.107154 128.289000 16.420000
17.707717 1.072310 24.727214 1.103467 134.301000 16.420000
17.588038 1.053489 25.437551 1.104975 129.907000 16.516000
17.493211 1.068246 24.707544 1.103219 135.445000 16.610000
17.519590 1.043423 25.489127 1.110747 130.957000 16.420000
17.639471 1.076011 28.209251 1.102103 137.099000 16.515000
17.633459 1.052520 25.719043 1.107209 130.574000 16.420000
17.470760 1.071836 28.855014 1.092100 139.384000 16.420000
17.537724 1.046480 25.799856 1.100497 130.957000 16.611000
17.614108 1.073529 28.977600 1.099135 141.289000 16.515000
17.395972 1.047948 25.667559 1.108613 131.717000 16.515000
17.466862 1.077181 29.015012 1.097109 143.286000 16.515000
17.596285 1.048080 25.609489 1.110703 130.859000 16.516000
17.451425 1.074239 29.208936 1.103993 145.637000 16.515000
17.418365 1.056198 25.364308 1.106766 131.813000 16.420000
17.782099 1.077739 29.323291 1.101970 146.085000 16.420000
17.461604 1.041197 25.363841 1.101988 131.052000 16.420000
17.449232 1.071036 29.408395 1.098319 145.546000 16.611000
17.458012 1.042360 25.206838 1.102816 132.863000 16.420000
17.462982 1.082138 28.421660 1.098404 144.619000 16.515000
17.424229 1.048906 24.041400 1.102435 131.717000 16.515000
17.420018 1.076434 28.745657 1.107287 145.610000 16.515000
17.572272 1.046678 27.473004 1.098895 132.733000 16.420000
17.424504 1.077166 28.929798 1.109484 145.355000 16.420000
17.488967 1.045980 27.360441 1.098289 133.849000 16.515000
17.481929 1.069593 28.492372 1.094495 145.159000 16.610000
17.569930 1.043738 27.371044 1.094550 133.340000 16.420000
17.367267 1.084695 28.894625 1.100564 144.497000 16.420000
17.522459 1.044278 27.439526 1.101347 134.291000 16.420000
17.396057 1.070679 28.876068 1.105103 143.569000 16.420000
17.620697 1.046692 27.388947 1.097046 133.875000 16.420000
17.696411 1.076111 28.854858 1.100830 147.227000 16.420000
17.607567 1.051433 27.448822 1.103069 135.687000 16.420000
17.577184 1.079747 28.780285 1.096196 148.179000 16.420000
17.458588 1.037338 27.476703 1.092178 134.924000 16.515000
17.474431 1.073855 28.851681 1.096194 148.083000 16.515000
17.462468 1.045229 27.420129 1.105563 136.490000 16.420000
17.619286 1.063521 28.845730 1.102918 146.970000 16.420000
17.584623 1.046827 23.809368 1.107710 138.518000 16.420000
17.639144 1.076819 28.294603 1.095862 146.838000 16.420000
17.487222 1.053410 23.884770 1.100865 139.282000 16.610000
17.626714 1.074373 28.224544 1.105196 147.891000 16.515000
17.476371 1.048519 23.903499 1.096370 141.472000 16.420000
17.452314 1.078238 28.946881 1.107413 146.743000 16.515000
17.606858 1.049459 24.685369 1.106559 142.399000 16.420000
17.655418 1.061751 25.465626 1.107801 147.923000 16.610000
17.655349 1.056311 24.587763 1.108008 140.520000 16.611000
17.839859 1.075080 25.519562 1.107581 135.666000 16.515000
17.624756 1.043945 24.460999 1.108917 131.243000 16.420000
17.730643 1.083448 25.518116 1.108747 94.132000 16.525000
17.500925 1.083180 25.512117 1.111226 96.598000 16.429000
17.564746 1.075222 26.333996 1.106593 96.692000 16.429000
17.391756 1.077165 26.661207 1.111194 92.816000 16.620000
17.754613 1.089358 26.603264 1.106692 97.264000 16.429000
17.314982 1.092335 26.662819 1.111134 97.360000 16.525000
17.267363 1.081404 26.659516 1.110975 92.781000 16.429000
17.544502 1.092274 26.605783 1.108845 92.817000 16.525000
17.637062 1.089678 26.657867 1.111132 96.595000 16.429000
17.336630 1.079845 26.659019 1.111187 96.501000 16.525000
17.330505 1.066559 25.777740 1.100372 94.129000 16.429000
17.600954 1.064132 24.691935 1.102280 143.001000 16.420000
17.709952 1.052473 26.806486 1.103254 111.974000 16.520000
17.386225 1.063825 27.669644 1.100996 142.142000 16.420000
17.536267 1.058005 26.903380 1.107321 111.877000 16.425000
17.446908 1.059559 27.089843 1.105428 141.572000 16.420000
17.814402 1.056296 25.252880 1.107596 112.259000 16.425000
17.421156 1.062567 26.611000 1.103370 141.190000 16.515000
17.521979 1.051427 25.464843 1.105046 112.736000 16.420000
17.507080 1.075378 26.601257 1.101135 140.908000 16.515000
17.813497 1.055899 25.484122 1.104728 113.308000 16.706000
17.461731 1.064850 26.708984 1.101196 136.431000 16.611000
17.592276 1.055996 25.349111 1.100612 114.166000 16.420000
17.406830 1.067444 26.794556 1.105194 135.603000 16.515000
17.380284 1.052309 25.370443 1.103426 121.449000 16.706000
17.432927 1.053744 26.815453 1.105257 134.110000 16.515000
17.472460 1.058374 26.173427 1.109277 124.572000 16.425000
17.503035 1.068366 25.764773 1.103492 133.729000 16.516000
17.707428 1.055359 26.609650 1.109375 122.569000 16.706000
17.437012 1.068817 25.778564 1.105164 134.744000 16.515000
17.637941 1.048510 26.588945 1.107103 125.525000 16.515000
17.381499 1.066818 25.801020 1.100754 134.968000 16.420000
17.702826 1.058583 26.610696 1.109394 127.336000 16.516000
17.565750 1.078360 25.785367 1.098624 136.147000 16.610000
17.491376 1.055961 24.828964 1.104819 128.764000 16.515000
17.456024 1.069107 24.201938 1.102677 137.956000 16.420000
17.705421 1.053383 24.545511 1.102667 130.288000 16.516000
17.516903 1.067274 27.423760 1.099195 139.859000 16.516000
17.769073 1.054443 24.691101 1.107147 130.289000 16.420000
17.442261 1.067215 27.446277 1.092209 141.574000 16.420000
17.602772 1.050427 24.593826 1.111552 132.004000 16.420000
17.452746 1.079614 27.599667 1.096948 143.475000 16.420000
17.537050 1.047641 24.302103 1.098085 130.955000 16.420000
17.570098 1.078245 27.707660 1.101713 145.479000 16.515000
17.700253 1.051835 24.356806 1.110977 131.812000 16.420000
17.431558 1.065678 27.802052 1.091679 146.333000 16.516000
17.735281 1.059614 24.239267 1.105512 131.052000 16.420000
17.330966 1.073259 27.963338 1.095965 145.921000 16.515000
17.713329 1.050803 24.094961 1.105765 132.291000 16.420000
17.570739 1.070859 28.055295 1.105253 146.304000 16.515000
17.442518 1.044289 24.097553 1.107916 131.909000 16.420000
17.322744 1.071056 28.640759 1.089611 145.286000 16.515000
17.894034 1.053567 27.600898 1.100778 132.672000 16.515000
17.427442 1.077185 28.846822 1.104987 144.212000 16.515000
17.520188 1.045023 27.465302 1.099221 133.147000 16.420000
17.328355 1.071115 28.956012 1.100076 143.736000 16.515000
17.869787 1.049715 27.368219 1.103792 133.971000 16.515000
17.460222 1.075067 28.854502 1.102838 144.783000 16.515000
17.489585 1.047054 27.413404 1.102352 132.861000 16.515000
17.434453 1.068453 28.926785 1.096010 143.640000 16.515000
17.846547 1.050319 27.440320 1.099086 134.293000 16.515000
17.539574 1.069133 28.807997 1.100414 147.637000 16.420000
17.564683 1.050897 27.483295 1.085717 135.183000 16.515000
17.496060 1.074140 28.840403 1.098768 147.034000 16.420000
17.594973 1.044268 27.420814 1.089770 135.375000 16.515000
17.427037 1.070482 28.842625 1.096178 146.780000 16.420000
17.476131 1.047758 27.489874 1.096586 135.947000 16.420000
17.566129 1.078474 28.782877 1.091902 147.066000 16.611000
17.515053 1.050893 23.796698 1.105671 136.163000 16.515000
17.579876 1.074543 28.366508 1.098103 147.950000 16.420000
17.661192 1.061526 23.823905 1.105440 138.041000 16.420000
17.405338 1.074694 28.296778 1.100695 148.806000 16.515000
17.623777 1.049271 23.930176 1.108078 140.710000 16.420000
17.408015 1.074033 28.115019 1.102873 146.876000 16.515000
17.677726 1.055647 24.034314 1.104902 142.330000 16.420000
17.436310 1.061981 28.294434 1.107330 147.606000 16.515000
17.748413 1.056152 23.998413 1.094482 140.615000 16.420000
17.634666 1.066885 28.049900 1.105095 147.225000 16.420000
17.586401 1.047616 24.127181 1.096228 138.425000 16.420000
17.552260 1.071112 27.763198 1.100348 146.559000 16.420000
17.737839 1.053644 24.147713 1.100915 136.997000 16.515000
17.521136 1.068368 27.804666 1.107187 146.970000 16.515000
17.539075 1.051963 24.268788 1.105643 138.712000 16.515000
17.574939 1.072579 27.646309 1.096414 146.369000 16.420000
17.402087 1.059503 24.355262 1.100793 138.425000 16.420000
17.388179 1.055707 27.755368 1.100569 145.066000 16.420000
17.624697 1.048877 24.343092 1.105578 137.282000 16.420000
17.440177 1.068202 27.689721 1.107601 143.255000 16.515000
17.545561 1.049058 24.480706 1.107834 139.664000 16.515000
17.458636 1.066049 27.534644 1.098397 142.876000 16.420000
17.561479 1.053277 24.549779 1.103082 138.806000 16.420000
17.392621 1.072547 27.213237 1.105262 142.874000 16.420000
17.411931 1.047015 24.535014 1.107348 137.786000 16.420000
17.497429 1.072444 27.461566 1.100551 139.282000 16.420000
17.690731 1.056382 24.667013 1.098526 139.855000 16.515000
17.396959 1.065072 27.464178 1.091378 140.777000 16.515000
17.450928 1.055206 24.744965 1.101379 139.378000 16.420000
17.445657 1.065556 27.351031 1.103032 139.283000 16.420000
17.522304 1.058195 24.820995 1.097929 138.617000 16.420000
17.443277 1.061756 27.357792 1.100758 140.588000 16.420000
17.489636 1.054054 24.893770 1.100989 140.046000 16.420000
17.379215 1.065416 27.167335 1.103137 139.827000 16.420000
17.628063 1.056602 24.944289 1.105460 139.855000 16.420000
17.463309 1.072826 27.126706 1.102977 138.138000 16.420000
17.524753 1.058551 24.979162 1.096178 141.475000 16.516000
17.636875 1.061352 26.620755 1.105086 138.873000 16.420000
17.473836 1.060376 25.084021 1.101024 140.520000 16.420000
17.543597 1.065255 26.934420 1.094217 137.091000 16.420000
17.552286 1.056858 25.146463 1.094456 141.188000 16.420000
17.576791 1.063755 26.996843 1.105260 138.424000 16.420000
17.709525 1.056441 25.181421 1.103498 141.760000 16.420000
17.509892 1.063906 26.792656 1.100558 135.349000 16.420000
17.584966 1.057955 25.281728 1.109866 141.284000 16.420000
17.421892 1.073922 26.795319 1.103006 135.601000 16.420000
17.509290 1.061088 25.338481 1.100913 142.617000 16.515000
17.424739 1.056973 26.574482 1.107176 134.163000 16.515000
17.670351 1.061572 25.352509 1.103106 141.950000 16.420000
17.489446 1.064501 26.673248 1.109484 134.165000 16.515000
17.638025 1.061524 25.452534 1.103271 143.381000 16.515000
17.542862 1.062125 26.472972 1.100913 131.720000 16.425000
17.541817 1.065419 25.528645 1.100972 146.305000 16.420000
17.618002 1.067681 26.572576 1.105066 132.579000 16.515000
17.383277 1.061145 27.098709 1.103044 142.523000 16.420000
17.558844 1.061479 26.671112 1.107562 130.482000 16.425000
17.509728 1.056391 25.679602 1.102718 145.161000 16.515000
17.482164 1.060113 26.622307 1.100732 129.623000 16.611000
17.503844 1.060502 25.664191 1.103378 145.352000 16.515000
17.474549 1.050765 26.680763 1.109482 128.385000 16.616000
17.568663 1.067032 25.607460 1.106003 145.162000 16.515000
17.443543 1.062896 26.674667 1.109406 129.245000 16.611000
17.512999 1.053208 26.416928 1.109024 134.837000 16.420000
17.437012 1.061782 27.879663 1.104721 96.120000 16.429000
17.592776 1.083544 27.955445 1.104540 93.925000 16.525000
17.289919 1.075028 27.903326 1.110611 95.165000 16.524000
17.615697 1.078738 27.813471 1.108858 95.263000 16.429000
17.431196 1.072745 27.933115 1.105766 91.767000 16.620000
17.383110 1.085186 27.840411 1.108867 96.882000 16.429000
17.345731 1.085174 27.140195 1.106690 96.691000 16.429000
17.383415 1.085491 24.909586 1.108836 93.390000 16.524000
17.396401 1.082097 25.786785 1.106724 99.077000 16.525000
17.401463 1.072024 28.828091 1.104372 95.834000 16.429000
17.383487 1.080523 28.842533 1.104540 96.405000 16.525000
17.539824 1.060471 27.987615 1.093368 144.714000 16.420000
17.497961 1.039079 24.118336 1.104571 130.861000 16.420000
17.325132 1.059706 28.072732 1.093702 144.810000 16.420000
17.496216 1.048828 24.097382 1.100891 132.957000 16.420000
17.609584 1.072846 28.652549 1.095917 144.493000 16.420000
17.530638 1.043698 27.590378 1.101500 132.385000 16.420000
17.492074 1.069218 28.831719 1.097996 145.070000 16.515000
17.502255 1.040967 27.450433 1.099897 133.910000 16.325000
17.617687 1.071097 28.386797 1.100272 145.382000 16.420000
17.489951 1.046016 27.457837 1.103694 133.434000 16.420000
17.543126 1.079409 28.861722 1.096133 144.657000 16.420000
17.603800 1.045628 27.447253 1.093876 134.353000 16.420000
17.467477 1.067921 28.925339 1.102925 144.591000 16.420000
17.509222 1.041978 27.521589 1.100298 134.162000 16.420000
17.532274 1.075402 28.901041 1.103387 144.306000 16.420000
17.441206 1.040289 27.444470 1.092444 136.042000 16.420000
17.564909 1.074234 28.796655 1.103042 143.354000 16.515000
17.514933 1.035968 27.482672 1.103322 134.829000 16.420000
17.622375 1.077731 28.846265 1.102785 147.987000 16.515000
17.454738 1.039090 28.906300 1.098844 136.802000 16.515000
17.379566 1.077432 28.857608 1.098519 147.733000 16.611000
17.505700 1.045313 27.472644 1.103023 136.448000 16.420000
17.614255 1.074204 28.782587 1.094253 146.938000 16.420000
17.494512 1.040605 23.841751 1.107806 137.852000 16.420000
17.650021 1.078140 28.343323 1.105057 148.018000 16.420000
17.623700 1.045246 23.854983 1.098531 138.137000 16.420000
17.634237 1.071682 28.227426 1.102931 146.685000 16.420000
17.383911 1.045502 23.968903 1.101013 139.376000 16.420000
17.475472 1.072560 28.019739 1.100697 147.066000 16.420000
17.452367 1.049883 24.001483 1.105822 141.472000 16.420000
17.627474 1.071398 28.019042 1.107042 146.495000 16.420000
17.493557 1.049268 24.047499 1.103315 142.209000 16.420000
17.315928 1.078480 28.074884 1.103077 146.083000 16.420000
17.469692 1.053678 24.216352 1.104704 140.711000 16.420000
17.485021 1.073504 27.654709 1.103533 145.351000 16.420000
17.432713 1.045488 24.229727 1.103106 138.521000 16.515000
17.372102 1.070938 28.920646 1.105240 144.969000 16.420000
17.596358 1.057349 24.635249 1.100898 138.808000 16.420000
17.670148 1.077005 25.529427 1.106942 144.520000 16.515000
17.445287 1.048158 24.664986 1.107547 137.501000 16.420000
17.397597 1.077705 25.479573 1.107275 144.399000 16.420000
17.432212 1.044139 24.672915 1.105083 139.093000 16.706000
17.667623 1.077571 25.528829 1.107509 143.922000 16.706000
17.489904 1.050493 24.624295 1.102831 139.761000 16.706000
17.449654 1.068639 26.394813 1.107334 143.446000 16.706000
17.436711 1.049059 25.823930 1.103289 138.805000 16.611000
17.646212 1.078844 26.619065 1.102862 142.304000 16.420000
17.533699 1.047944 25.824139 1.105563 138.807000 16.515000
17.465567 1.070171 26.609415 1.105144 142.234000 16.420000
17.593006 1.056283 25.793541 1.094308 139.379000 16.611000
17.541747 1.077347 26.657128 1.107071 138.519000 16.516000
17.544524 1.048611 25.757231 1.103178 138.971000 16.611000
17.457955 1.065496 25.802512 1.107456 140.519000 16.611000
17.506946 1.053063 24.709925 1.104547 139.665000 16.420000
17.502938 1.071034 27.893978 1.100941 139.921000 16.420000
17.565095 1.050052 26.084985 1.101229 140.711000 16.420000
17.585573 1.064712 28.531588 1.107529 138.519000 16.420000
17.480457 1.050743 26.090692 1.103235 139.855000 16.420000
17.654254 1.064831 28.195232 1.096202 137.947000 16.515000
17.501958 1.054918 26.237297 1.109027 140.427000 16.420000
17.638740 1.061116 27.246249 1.100575 138.899000 16.515000
17.508515 1.053878 25.101120 1.107804 140.711000 16.420000
17.319773 1.067677 27.009129 1.107380 137.158000 16.420000
17.487232 1.052544 25.134006 1.100610 141.093000 16.420000
17.701749 1.068087 27.058714 1.107179 136.043000 16.420000
17.614692 1.065233 25.241828 1.105670 141.190000 16.420000
17.649653 1.063291 26.819465 1.107511 136.232000 16.425000
17.692036 1.062386 25.305744 1.103036 141.380000 16.515000
17.512537 1.065931 26.759948 1.100568 135.628000 16.420000
17.452393 1.052871 25.354450 1.100998 142.617000 16.515000
17.511483 1.069478 26.717232 1.105183 133.591000 16.420000
17.476589 1.065717 25.390899 1.101118 142.807000 16.420000
17.615115 1.053149 26.684311 1.105089 131.719000 16.515000
17.494454 1.051137 25.600605 1.095753 142.616000 16.420000
17.731779 1.064784 26.381309 1.103512 132.386000 16.420000
17.603910 1.062577 25.571694 1.109970 144.047000 16.420000
17.319308 1.052019 25.321572 1.102679 131.341000 16.420000
17.364957 1.056593 24.702180 1.098463 146.210000 16.420000
17.701431 1.061713 25.528992 1.102668 130.576000 16.420000
17.575899 1.057785 24.756359 1.107376 145.093000 16.420000
17.478960 1.059381 25.483215 1.105157 129.338000 16.429000
17.417820 1.064501 24.761199 1.101153 145.284000 16.420000
17.730395 1.061186 25.532437 1.109067 126.384000 16.429000
17.481229 1.060345 24.709851 1.105269 145.951000 16.515000
17.472289 1.060365 25.538103 1.109435 125.526000 16.525000
17.455567 1.066772 24.675587 1.096771 145.257000 16.420000
17.646422 1.061923 25.477151 1.105257 124.287000 16.525000
17.565001 1.065946 24.675812 1.103392 144.590000 16.515000
17.507026 1.048742 25.526212 1.107212 122.022000 16.425000
17.500707 1.065386 24.620145 1.103228 144.713000 16.420000
17.479989 1.049916 25.526478 1.107136 120.404000 16.516000
17.593640 1.069541 24.677445 1.105338 144.332000 16.420000
17.454141 1.059681 24.587814 1.104604 118.171000 16.515000
17.455833 1.061931 24.556795 1.104351 143.951000 16.420000
17.948677 1.055368 25.683782 1.110177 115.216000 16.516000
17.605929 1.073046 26.170310 1.099322 143.761000 16.515000
17.610199 1.059079 25.864747 1.106993 111.972000 16.329000
17.430049 1.064817 26.284768 1.101133 143.857000 16.420000
17.707982 1.060854 25.735342 1.107485 110.544000 16.425000
17.418972 1.068022 26.391579 1.105558 143.001000 16.420000
17.482683 1.048913 25.738493 1.102838 110.828000 16.425000
17.468807 1.071607 26.354808 1.098890 142.237000 16.420000
17.713705 1.057033 25.727985 1.105190 111.591000 16.520000
17.507510 1.066104 26.472822 1.096346 140.904000 16.420000
17.436702 1.051114 25.457815 1.105040 112.641000 16.420000
17.535118 1.073222 26.561179 1.107921 140.715000 16.420000
17.520424 1.049794 25.468099 1.109639 112.831000 16.420000
17.534926 1.070502 26.574744 1.087531 139.953000 16.420000
17.448874 1.043972 25.479665 1.104946 114.071000 16.515000
17.587404 1.077865 26.682655 1.098953 139.859000 16.420000
17.727473 1.053983 25.453440 1.107572 115.976000 16.515000
17.550207 1.071446 26.763213 1.103001 138.049000 16.515000
17.715656 1.051565 25.352283 1.105430 124.119000 16.425000
17.445356 1.066443 26.844491 1.097693 136.561000 16.420000
17.835546 1.047139 25.190971 1.109394 124.097000 16.420000
17.505245 1.061384 26.895495 1.101301 135.098000 16.515000
17.686926 1.059804 25.200310 1.107167 124.572000 16.516000
17.427399 1.072662 24.674774 1.106049 133.825000 16.515000
17.399017 1.046035 25.497458 1.111222 126.289000 16.420000
17.593236 1.068758 24.554096 1.103060 134.940000 16.420000
17.703492 1.063189 25.512938 1.109301 98.407000 16.525000
17.297394 1.074829 25.520691 1.106293 94.329000 16.525000
17.289848 1.070400 25.468648 1.106655 94.213000 16.429000
17.527771 1.090149 25.525696 1.111176 94.232000 16.716000
17.456038 1.079154 24.679571 1.111167 96.024000 16.525000
17.301668 1.076769 24.358300 1.108813 95.832000 16.620000
17.375245 1.081314 24.405512 1.106643 94.232000 16.716000
17.516850 1.090365 24.403217 1.106600 95.928000 16.620000
17.546140 1.085236 24.348928 1.106567 94.799000 16.716000
17.368035 1.085676 24.403930 1.108992 94.804000 16.524000
17.440962 1.085212 24.403852 1.108557 95.452000 16.429000
17.483526 1.069475 24.386834 1.100176 137.663000 16.516000
17.408901 1.049879 23.677142 1.108899 139.570000 16.420000
17.447174 1.067535 25.892174 1.104615 139.922000 16.515000
17.554689 1.056125 24.857111 1.100740 140.044000 16.515000
17.586925 1.066822 27.145630 1.109578 138.588000 16.420000
17.675166 1.059751 24.976940 1.105589 138.808000 16.420000
17.542337 1.064732 27.002092 1.105076 138.874000 16.420000
17.597344 1.061326 25.022295 1.101058 140.521000 16.515000
17.547044 1.068701 27.061040 1.107460 136.994000 16.420000
17.655389 1.058269 25.037055 1.102947 141.569000 16.515000
17.443355 1.063429 27.003627 1.100782 138.682000 16.420000
17.631646 1.067180 25.137977 1.103313 140.808000 16.515000
17.402823 1.069713 26.870416 1.102825 136.899000 16.610000
17.670478 1.063619 25.190636 1.094380 141.664000 16.515000
17.463244 1.062142 26.895876 1.103189 137.092000 16.515000
17.590546 1.056885 25.215546 1.103027 142.426000 16.420000
17.579071 1.067322 26.786316 1.102844 136.708000 16.611000
17.428624 1.058596 25.304311 1.105471 142.427000 16.420000
17.567167 1.066727 26.732750 1.098740 135.375000 16.420000
17.648668 1.053854 25.373036 1.100150 143.188000 16.516000
17.571233 1.067415 26.718681 1.105044 135.756000 16.515000
17.691437 1.062134 25.374329 1.101105 143.761000 16.610000
17.381012 1.052612 26.215240 1.104919 133.912000 16.515000
17.710450 1.057208 25.517089 1.101153 145.380000 16.420000
17.598764 1.061985 26.605758 1.105199 132.006000 16.425000
17.478738 1.046788 25.549480 1.100651 145.760000 16.515000
17.459926 1.058531 26.604408 1.105070 132.198000 16.521000
17.677296 1.066689 25.636863 1.102975 142.713000 16.420000
17.552150 1.062162 26.398629 1.102720 130.672000 16.520000
17.531886 1.063841 25.716898 1.098875 145.066000 16.420000
17.564850 1.056366 26.384583 1.105286 127.337000 16.425000
17.407401 1.062648 25.730702 1.102992 145.474000 16.325000
17.358045 1.054267 26.326910 1.107337 125.811000 16.425000
17.418243 1.060852 25.824005 1.104950 144.522000 16.515000
17.595889 1.060931 25.952264 1.103014 124.859000 16.425000
17.494234 1.070312 25.899956 1.103089 145.569000 16.420000
17.381256 1.051941 26.218048 1.102386 122.404000 16.325000
17.683631 1.066060 25.905197 1.103413 144.903000 16.420000
17.511270 1.058293 26.132948 1.098607 121.644000 16.420000
17.474670 1.066162 26.008301 1.097961 144.998000 16.420000
17.436183 1.052824 26.053476 1.100797 118.019000 16.516000
17.463227 1.063308 27.092603 1.100784 144.047000 16.420000
17.483423 1.049102 25.626032 1.109098 115.691000 16.429000
17.475548 1.067012 24.710585 1.096401 144.141000 16.420000
17.507529 1.047847 25.526296 1.109798 111.972000 16.429000
17.571146 1.064579 24.688331 1.105443 144.400000 16.420000
17.613342 1.053741 25.517090 1.105103 110.829000 16.429000
17.364610 1.067147 24.766678 1.105569 143.190000 16.420000
17.566881 1.052118 25.484405 1.105248 110.352000 16.429000
17.424377 1.056946 25.545959 1.107452 141.857000 16.420000
17.486188 1.058219 26.675995 1.107321 111.020000 16.516000
17.338253 1.063566 25.762278 1.104856 141.095000 16.420000
17.444707 1.050676 26.670837 1.107318 111.591000 16.515000
17.676300 1.075409 25.813538 1.103302 140.524000 16.420000
17.493565 1.052340 26.621452 1.104800 111.306000 16.611000
17.598755 1.062653 25.805756 1.105469 139.764000 16.420000
17.579262 1.049863 26.675414 1.109620 111.972000 16.515000
17.414439 1.074499 24.064789 1.105228 139.288000 16.515000
17.491620 1.053641 24.410785 1.109610 112.260000 16.515000
17.631646 1.065959 26.239612 1.098613 138.907000 16.515000
17.616544 1.053998 25.286467 1.100935 113.880000 16.520000
17.630720 1.069803 26.779860 1.094033 137.420000 16.420000
17.466021 1.049844 25.312245 1.101175 115.786000 16.616000
17.523534 1.067812 26.779991 1.093752 136.147000 16.420000
17.625671 1.051697 25.221405 1.106567 124.023000 16.420000
17.495741 1.074500 26.927896 1.094794 134.934000 16.420000
